,business_id,open_date,target,num_months_with_rev,stars_avg_l12m,stars_avg_l9m,stars_avg_l6m,stars_avg_l3m,rev_avg_month_l12m,rev_avg_month_l9m,rev_avg_month_l6m,rev_avg_month_l3m
154,1sdwgcMd1BNlzw-wz3TXKQ,2015-09-01,0,12,3.588235294117647,3.4285714285714284,3.5357142857142856,4.125,5.666666666666667,4.666666666666667,4.666666666666667,5.333333333333333
155,1sv3rfOPMlTzqd8J0Ay4MA,2015-04-01,0,9,3.4,2.8,2.5714285714285716,3.3333333333333335,1.25,1.1111111111111112,1.1666666666666667,1.0
156,1u2cWnmgxeXjPJWuVi7jjQ,2007-01-01,0,1,2.0,2.0,2.0,2.0,0.08333333333333333,0.0,0.0,0.0
157,1x8_aJQ-iqvymhRK3SNbLg,2016-05-01,0,10,3.4683544303797467,3.306122448979592,3.03125,3.269230769230769,6.583333333333333,5.444444444444445,5.333333333333333,8.666666666666666
158,1zgcF2M_rXYdK03BTewM4g,2016-07-01,0,4,2.6,2.0,2.0,2.0,0.4166666666666667,0.2222222222222222,0.3333333333333333,0.3333333333333333
159,1zsM7weLS8fNHomDAqCh4Q,2014-11-01,0,12,3.7032967032967035,3.6363636363636362,3.6842105263157894,3.8,7.583333333333333,7.333333333333333,6.333333333333333,6.666666666666667
160,2-_HV0XUYK64OylB5J4i6A,2016-05-01,0,12,4.122448979591836,4.3076923076923075,4.555555555555555,4.222222222222222,4.083333333333333,2.888888888888889,3.0,3.0
161,22LyWivLY_y_b3ohASfP2Q,2012-05-01,1,12,3.576923076923077,3.5142857142857142,3.5,3.5294117647058822,4.333333333333333,3.888888888888889,4.333333333333333,5.666666666666667
162,22jnydtDD6sfjVs77LxJLA,2017-11-01,0,5,4.310344827586207,4.0,4.0,4.0,4.833333333333333,2.2222222222222223,0.0,0.0
163,22so15K1aqikL9FHt37CSQ,2015-03-01,0,12,3.725,3.433333333333333,3.125,3.7142857142857144,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.3333333333333335
164,24MgaUT4TWO3_kZQlBu8sw,2016-09-01,0,11,2.75,2.8125,2.75,1.8571428571428572,1.6666666666666667,1.7777777777777777,2.0,2.3333333333333335
165,24Td_CQH1bonWKff1rt2vg,2016-01-01,0,12,3.838709677419355,3.9176470588235293,3.849056603773585,3.814814814814815,10.333333333333334,9.444444444444445,8.833333333333334,9.0
166,24YIAXzArY1w2GXzoUbcmw,2011-01-01,0,10,4.142857142857143,4.0,3.6666666666666665,4.0,1.1666666666666667,1.0,1.0,1.3333333333333333
167,2CNaSduqZIsCRuNvdO_TAQ,2015-10-01,0,10,3.0714285714285716,2.7,3.0,2.75,1.1666666666666667,1.1111111111111112,1.3333333333333333,1.3333333333333333
168,2CWGr0FqPmCGoJA8mkXjng,2017-12-01,0,4,3.128205128205128,4.0,4.0,4.0,3.25,0.3333333333333333,0.0,0.0
169,2DmTw0k3bcXuHdAyxO_bkw,2010-12-01,0,12,3.949367088607595,3.76271186440678,3.6666666666666665,3.2941176470588234,6.583333333333333,6.555555555555555,6.0,5.666666666666667
170,2FmYS2Z0BVmXvMix-AY6XA,2009-07-01,0,4,3.75,3.0,3.0,3.0,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.0
171,2Gh1Etnpn_BDy72hOXmCtg,2013-05-01,0,12,4.2560975609756095,4.232142857142857,4.27906976744186,4.380952380952381,6.833333333333333,6.222222222222222,7.166666666666667,7.0
172,2HKQSZxgfixCLRZQLHdo-A,2016-01-01,0,12,4.465648854961832,4.318471337579618,4.166666666666667,4.096774193548387,21.833333333333332,17.444444444444443,12.0,10.333333333333334
173,2KWkeOk1KaH50Es_A-8cnA,2015-07-01,0,12,3.719298245614035,3.8516483516483517,3.8852459016393444,3.736111111111111,23.75,20.22222222222222,20.333333333333332,24.0
174,2KadiQLTen9_mN_dXgKR5A,2016-10-01,0,12,4.881481481481481,4.826086956521739,4.775862068965517,4.870967741935484,11.25,10.222222222222221,9.666666666666666,10.333333333333334
175,2NiBvT5zL272IRcxru_x9A,2014-01-01,0,12,3.716666666666667,3.7916666666666665,3.7241379310344827,3.3846153846153846,5.0,5.333333333333333,4.833333333333333,4.333333333333333
176,2PCmdNMtG3zLp7dBH4Gxfg,2017-06-01,0,10,4.3076923076923075,4.448979591836735,4.428571428571429,4.2,6.5,5.444444444444445,5.833333333333333,1.6666666666666667
177,2PnRXLAN3KFEu4g0OUL2iw,2014-11-01,0,12,4.190476190476191,4.15,4.3,4.75,5.25,4.444444444444445,3.3333333333333335,2.6666666666666665
178,2RNrD93tdvv691deX3vpWQ,2016-08-01,0,9,4.0,3.7,4.0,3.0,1.3333333333333333,1.1111111111111112,1.3333333333333333,1.3333333333333333
179,2RQuRcchOgTvFVrSARMHMQ,2017-10-01,0,6,4.23404255319149,3.84,3.84,3.84,3.9166666666666665,2.7777777777777777,0.0,0.0
180,2RsLaIEnNUIzjQyCvPCNWA,2014-09-01,0,12,4.103448275862069,3.966666666666667,3.875,4.111111111111111,4.833333333333333,3.3333333333333335,2.6666666666666665,3.0
181,2S3WsczyCAUp9KCcVmJfRA,2013-08-01,0,12,3.566666666666667,3.4761904761904763,3.533333333333333,3.7,2.5,2.3333333333333335,2.5,3.3333333333333335
182,2SHu52w_w4Z4ACq-vx3a-Q,2015-08-01,0,12,1.6956521739130435,1.8888888888888888,1.8181818181818181,3.0,1.9166666666666667,2.0,1.8333333333333333,1.0
183,2SedpQ674XBqyw3Wq4kyxQ,2012-10-01,0,2,3.0,1.0,1.0,1.0,0.16666666666666666,0.1111111111111111,0.0,0.0
184,2T66oHiIi1Ql-j5IhwbGjw,2014-02-01,1,12,4.46875,4.6,4.684210526315789,4.777777777777778,2.6666666666666665,2.7777777777777777,3.1666666666666665,3.0
185,2UQESr5pUBW5hHf6Y0XCIQ,2010-09-01,0,10,3.3125,2.9166666666666665,2.4285714285714284,3.0,1.3333333333333333,1.3333333333333333,1.1666666666666667,0.6666666666666666
186,2Umo6re4oAAd_GkP5RFWwQ,2011-08-01,0,1,4.0,4.0,4.0,4.0,0.08333333333333333,0.0,0.0,0.0
187,2VdCHCPFzow7zcBSaPMbKA,2016-11-01,0,12,4.252173913043478,4.2784810126582276,4.34,4.379310344827586,9.583333333333334,8.777777777777779,8.333333333333334,9.666666666666666
188,2Vk7ZHXEkiQ_9oMnZ0j1NQ,2018-01-01,0,3,3.5454545454545454,3.5454545454545454,3.5454545454545454,3.5454545454545454,0.9166666666666666,0.0,0.0,0.0
189,2YDCiSR77FZV5_L0UcaGbA,2010-04-01,0,3,3.3333333333333335,4.0,3.0,3.0,0.25,0.2222222222222222,0.16666666666666666,0.3333333333333333
190,2Zeh89IUg7T4dUFjRfqtdg,2008-08-01,0,2,4.5,5.0,5.0,5.0,0.16666666666666666,0.1111111111111111,0.0,0.0
191,2_jWcWOew5DA6wR7_eH36Q,2013-11-01,0,5,4.555555555555555,4.75,5.0,5.0,0.75,0.4444444444444444,0.16666666666666666,0.0
192,2_mMtnHH16EfL-AvQtk8xQ,2017-04-01,0,6,3.857142857142857,4.3,3.5,3.5,1.75,1.1111111111111112,0.6666666666666666,1.3333333333333333
193,2aLyQgYUNQDc33U0ZxTT3A,2015-08-01,0,9,3.619047619047619,3.4285714285714284,3.625,4.0,1.75,1.5555555555555556,1.3333333333333333,1.3333333333333333
194,2c3N10T40XI9W6EgoXNOYA,2015-08-01,0,4,4.6,4.0,4.0,4.0,0.4166666666666667,0.2222222222222222,0.3333333333333333,0.6666666666666666
195,2c9Vptks_vowLgVUMnCgjw,2013-07-01,0,12,3.5625,3.6491228070175437,3.8292682926829267,4.0,6.666666666666667,6.333333333333333,6.833333333333333,8.0
196,2eqlbtABixqqS45yL3UN9A,2018-01-01,0,3,3.6,3.6,3.6,3.6,0.4166666666666667,0.0,0.0,0.0
197,2g4ZTD3ePNSbDAvh6qAOKQ,2008-04-01,0,5,4.3,4.142857142857143,4.142857142857143,4.0,0.8333333333333334,0.7777777777777778,1.1666666666666667,0.3333333333333333
198,2hK5Cvo2JixFv2_neenrMQ,2015-02-01,0,4,4.0,4.333333333333333,4.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
199,2iLeiQ4OCJVwfodR9egMag,2010-08-01,0,12,3.5483870967741935,3.5714285714285716,3.391304347826087,3.3333333333333335,5.166666666666667,3.888888888888889,3.8333333333333335,3.0
200,2nFwsGBpikkDh74biLfeaA,2017-08-01,0,7,4.842105263157895,4.777777777777778,5.0,5.0,1.5833333333333333,1.0,0.8333333333333334,0.0
201,2oQuTgkhY7QlVdfMa8cHgA,2011-08-01,0,8,4.8125,4.769230769230769,4.571428571428571,4.571428571428571,1.3333333333333333,1.4444444444444444,1.1666666666666667,2.3333333333333335
202,2pWFsnqMlYSPFGUF4Vv38Q,2011-10-01,0,5,4.0,4.25,4.0,5.0,0.4166666666666667,0.4444444444444444,0.3333333333333333,0.3333333333333333
203,2q2gGuigGrCFmx3juLAVww,2013-04-01,1,10,4.166666666666667,4.6,4.857142857142857,4.833333333333333,2.0,1.1111111111111112,1.1666666666666667,2.0
204,2r6UD7ExSMrK0LGeglquDA,2015-04-01,1,12,4.454545454545454,4.483870967741935,4.25,4.0,3.6666666666666665,3.4444444444444446,3.3333333333333335,3.0
205,2rLuOMi6Q6zzqUU8ltreSA,2016-10-01,0,12,4.565891472868217,4.515789473684211,4.6,4.484848484848484,10.75,10.555555555555555,11.666666666666666,11.0
206,2skQeu3C36VCiB653MIfrw,2013-05-01,0,12,3.8701298701298703,3.850467289719626,3.9206349206349205,3.742857142857143,12.833333333333334,11.88888888888889,10.5,11.666666666666666
207,2uRM8Et0uJVl8u1jSnmuKw,2009-01-01,0,8,3.6666666666666665,3.5,3.0,2.0,1.0,0.8888888888888888,0.8333333333333334,0.3333333333333333
208,2vu5RPLxvAqY0PK5olT7QQ,2014-05-01,0,8,2.4545454545454546,3.0,4.0,4.0,0.9166666666666666,0.6666666666666666,0.5,0.0
209,2z7xERz1Nonyw8Kjr4SffA,2015-12-01,0,12,4.420289855072464,4.355555555555555,4.344827586206897,3.888888888888889,5.75,5.0,4.833333333333333,3.0
210,2zo1Gg_ERRjn5LzX9hzR5w,2009-03-01,0,4,4.25,4.0,4.0,4.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333
211,313pOZvjvoi6QI5oXgtRHA,2009-12-01,0,8,3.1818181818181817,3.0,2.25,1.0,0.9166666666666666,0.8888888888888888,0.6666666666666666,0.3333333333333333
212,333W59XcrXZsJlnBAAx5mQ,2015-10-01,0,12,3.8415841584158414,4.11864406779661,4.142857142857143,4.25,8.416666666666666,6.555555555555555,5.833333333333333,5.333333333333333
213,34S8AsI7BQBDuTK147Pz_Q,2010-09-01,0,1,4.0,4.0,4.0,4.0,0.08333333333333333,0.0,0.0,0.0
214,34VuBMNaG9nJiyqsnoEgPg,2013-02-01,1,12,4.266666666666667,4.229166666666667,4.324324324324325,4.260869565217392,5.0,5.333333333333333,6.166666666666667,7.666666666666667
215,35Z23ZztQCsJdASRbU69Vg,2013-01-01,1,12,3.857142857142857,3.8421052631578947,3.896551724137931,4.357142857142857,4.666666666666667,4.222222222222222,4.833333333333333,4.666666666666667
216,3A0xvZPEUduT0GE9VxxUUQ,2016-04-01,0,12,4.283333333333333,4.076923076923077,3.7142857142857144,3.6666666666666665,5.0,4.333333333333333,3.5,3.0
217,3BGzRYh6GQbZz3LGAGb-sQ,2008-07-01,0,8,3.3636363636363638,3.2222222222222223,3.5,3.6666666666666665,0.9166666666666666,1.0,0.6666666666666666,1.0
218,3BYLel7hPVEXzzVSHHEwHA,2014-02-01,0,11,4.4,4.130434782608695,3.9444444444444446,3.0,2.9166666666666665,2.5555555555555554,3.0,2.0
219,3C5Z9homtzkWHouH2BHXYQ,2013-11-01,0,12,3.6260504201680672,3.76158940397351,3.8613861386138613,4.0,19.833333333333332,16.77777777777778,16.833333333333332,15.333333333333334
220,3ECzwGadPQdEgNhGCDsXyQ,2017-09-01,0,7,4.046511627906977,4.444444444444445,3.75,3.75,3.5833333333333335,2.0,0.6666666666666666,0.0
221,3FKALmSFRxaTt60y6d4R_A,2017-05-01,0,11,4.6,4.666666666666667,4.722222222222222,4.0,3.3333333333333335,3.0,3.0,1.3333333333333333
222,3FiTfmHWr1TbDbaepDrC2A,2017-06-01,0,9,2.3666666666666667,2.3666666666666667,3.1538461538461537,3.1538461538461537,5.0,3.3333333333333335,2.1666666666666665,0.0
223,3HZAVQyr_9MfwGYilSYHsQ,2010-08-01,0,10,3.769230769230769,3.625,3.6,2.5,1.0833333333333333,0.8888888888888888,0.8333333333333334,0.6666666666666666
224,3I7xY7DjWearTz7d4TGdbw,2012-11-01,0,11,3.372093023255814,3.272727272727273,3.6,3.625,3.5833333333333335,3.6666666666666665,2.5,2.6666666666666665
225,3JTGnElYrZvul4Q-aUIx9Q,2016-08-01,0,12,3.2857142857142856,3.3333333333333335,3.6923076923076925,3.857142857142857,2.3333333333333335,2.3333333333333335,2.1666666666666665,2.3333333333333335
226,3K9u2FpHG9b7tWogqyEyWQ,2017-03-01,0,12,4.086956521739131,4.087719298245614,4.214285714285714,4.384615384615385,7.666666666666667,6.333333333333333,4.666666666666667,4.333333333333333
227,3KFWuiz8lla9SospgQn6Yg,2012-01-01,0,10,4.424242424242424,4.2727272727272725,4.545454545454546,4.857142857142857,2.75,2.4444444444444446,1.8333333333333333,2.3333333333333335
228,3L8D5tGJ4FzQQo6ZMvbVYg,2015-07-01,0,12,3.5961538461538463,3.8484848484848486,3.736842105263158,4.0,4.333333333333333,3.6666666666666665,3.1666666666666665,3.0
229,3Mc-LxcqeguOXOVT_2ZtCg,2008-04-01,0,4,4.75,4.666666666666667,5.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
230,3MdLnbpkvTcsKkMszUv_3g,2017-02-01,0,12,4.549707602339181,4.469879518072289,4.5,4.285714285714286,14.25,9.222222222222221,7.666666666666667,7.0
231,3MutZJ4mfM3Ds450rbpMiw,2016-10-01,0,12,3.8835978835978837,3.8983050847457625,3.970149253731343,3.8823529411764706,15.75,13.11111111111111,11.166666666666666,11.333333333333334
232,3N9U549Zse8UP-MwKZAjAQ,2008-10-01,1,11,4.175,4.290322580645161,4.526315789473684,4.363636363636363,3.3333333333333335,3.4444444444444446,3.1666666666666665,3.6666666666666665
233,3Ou9p4zIJg4utQh7MDgKFg,2015-03-01,0,9,2.4166666666666665,2.7,2.4285714285714284,1.6666666666666667,1.0,1.1111111111111112,1.1666666666666667,1.0
234,3RHgRaCRPuLdJ6PLZL6MGA,2013-09-01,0,12,4.476190476190476,4.4,4.571428571428571,4.8,3.5,3.888888888888889,3.5,3.3333333333333335
235,3Ru1_F8GoUcV-QwhX378hA,2007-11-01,0,2,2.5,2.5,2.5,2.5,0.16666666666666666,0.0,0.0,0.0
236,3SLDrXzPmKF0iCY8WriLsA,2015-06-01,0,12,2.900990099009901,2.888888888888889,2.7567567567567566,2.8947368421052633,8.416666666666666,6.0,6.166666666666667,6.333333333333333
237,3SMwVNXE9kONLopRpIDbcg,2008-11-01,0,2,2.0,1.0,1.0,1.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.3333333333333333
238,3SozmlI5K7xapJBE41Ah1g,2016-06-01,0,11,4.381578947368421,4.270833333333333,4.323529411764706,4.4,6.333333333333333,5.333333333333333,5.666666666666667,6.666666666666667
239,3UMnOWyvnvnGrcSysb9ImQ,2017-01-01,0,10,2.1379310344827585,1.8235294117647058,1.7272727272727273,2.0,2.4166666666666665,1.8888888888888888,1.8333333333333333,0.6666666666666666
240,3U__XOTBFptjhBeHrPGqrg,2015-04-01,0,12,4.242424242424242,4.2439024390243905,4.3076923076923075,4.0,5.5,4.555555555555555,4.333333333333333,5.0
241,3X-jhrbCSMv5hfUS02xdHA,2017-09-01,0,7,3.0408163265306123,3.25,2.8,2.8,4.083333333333333,2.2222222222222223,0.8333333333333334,0.0
242,3Xq-bUUpRF9qi3MIXPY8cQ,2017-02-01,0,12,4.456647398843931,4.342592592592593,4.588235294117647,4.6,14.416666666666666,12.0,11.333333333333334,10.0
243,3awTUGMdUVrwEBkFFOxn9Q,2016-08-01,0,12,4.055555555555555,4.0212765957446805,3.9210526315789473,4.0,6.0,5.222222222222222,6.333333333333333,3.3333333333333335
244,3c8GQB0RiXK5ceRSpo5dow,2014-10-01,0,12,4.340425531914893,4.454545454545454,4.647058823529412,4.666666666666667,3.9166666666666665,3.6666666666666665,2.8333333333333335,3.0
245,3deqbrFWWyHdlvAbmqWqMQ,2014-02-01,1,10,2.95,3.3846153846153846,3.3333333333333335,3.0,1.6666666666666667,1.4444444444444444,1.5,1.6666666666666667
246,3dsvREiTlmGaaBjsBS4dwQ,2017-08-01,0,8,4.223300970873787,4.372549019607843,4.421052631578948,4.421052631578948,8.583333333333334,5.666666666666667,3.1666666666666665,0.0
247,3dw6xhzG08htY5HcL2OjeA,2016-11-01,0,12,3.5652173913043477,3.5903614457831323,3.581818181818182,3.6666666666666665,9.583333333333334,9.222222222222221,9.166666666666666,6.0
248,3ec0-EeGT2SG3gjyo_eJ1Q,2018-02-01,0,1,4.833333333333333,4.833333333333333,4.833333333333333,4.833333333333333,0.5,0.0,0.0,0.0
249,3egp_Vx6nZCLyJVdCCFywQ,2016-09-01,0,9,1.894736842105263,1.6875,1.6363636363636365,1.0,1.5833333333333333,1.7777777777777777,1.8333333333333333,1.6666666666666667
250,3i1RdbJmqLJOxc5uucarVg,2015-12-01,0,9,1.85,2.7777777777777777,3.75,3.6666666666666665,1.6666666666666667,1.0,0.6666666666666666,1.0
251,3i8SYgLMC9iMZGwCVW9U1Q,2018-02-01,0,2,4.277777777777778,4.277777777777778,4.277777777777778,4.277777777777778,1.5,0.0,0.0,0.0
252,3jV44-5HVwykooxEp4Fssg,2012-09-01,0,9,3.75,3.7333333333333334,3.4545454545454546,2.7142857142857144,1.6666666666666667,1.6666666666666667,1.8333333333333333,2.3333333333333335
253,3l54GTr8-E3XPbIxnF_sAA,2012-05-01,1,12,4.3161764705882355,4.240384615384615,4.246753246753247,4.171428571428572,11.333333333333334,11.555555555555555,12.833333333333334,11.666666666666666
254,3lnfKVlzB7tbAtQsEvMQbQ,2015-03-01,0,2,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.25,0.0,0.0,0.0
255,3nWQagi8TsEglIlyg1jIRQ,2010-12-01,0,3,3.75,3.5,3.5,3.5,0.3333333333333333,0.2222222222222222,0.0,0.0
256,3p410D9YzcmgyXQWCcCPiA,2017-11-01,0,5,3.9482758620689653,3.871794871794872,3.871794871794872,3.871794871794872,9.666666666666666,4.333333333333333,0.0,0.0
257,3p4M5be6uc1S78TO62gmOg,2011-09-01,0,11,3.36,3.3461538461538463,3.066666666666667,3.5,4.166666666666667,2.888888888888889,2.5,1.3333333333333333
258,3rWRNL9sFX4YiWPqaUvUzw,2007-07-01,0,3,2.25,2.5,2.5,2.5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
259,3sOS8wKatd_Uoa9VEJHhrw,2015-06-01,0,12,4.159420289855072,4.108695652173913,4.242424242424242,4.5,5.75,5.111111111111111,5.5,4.666666666666667
260,3u4AsqA8glBmGuxtNx5mdQ,2008-05-01,0,6,4.0,4.25,4.0,4.5,0.5,0.4444444444444444,0.5,0.6666666666666666
261,3u5el8pjsc6igwPlls0_6Q,2016-07-01,0,12,3.9814814814814814,3.8181818181818183,3.75,3.533333333333333,4.5,4.888888888888889,4.666666666666667,5.0
262,3wGsvZj5-_YtM-4D4JndDQ,2012-07-01,0,10,3.7857142857142856,3.5833333333333335,3.65,3.8461538461538463,2.3333333333333335,2.6666666666666665,3.3333333333333335,4.333333333333333
263,3x45Q9c5G6VBicedNKrXxQ,2012-03-01,0,11,3.891304347826087,4.0,4.0,3.909090909090909,3.8333333333333335,3.4444444444444446,2.8333333333333335,3.6666666666666665
264,3z9lFLV0UfcA3eQSAZDwSA,2017-05-01,0,10,2.979591836734694,2.861111111111111,2.3636363636363638,1.8571428571428572,4.083333333333333,4.0,3.6666666666666665,2.3333333333333335
265,4-Ub64zwqopWZeOFsTYTzA,2012-11-01,1,12,4.166666666666667,4.384615384615385,4.470588235294118,4.625,3.0,2.888888888888889,2.8333333333333335,2.6666666666666665
266,40cI2Z3mW2CtBmwMui0klw,2017-10-01,0,6,4.728813559322034,4.857142857142857,4.857142857142857,4.857142857142857,4.916666666666667,3.111111111111111,0.0,0.0
267,41qbd6aGiz2GWp7TI8HSEg,2014-05-01,0,12,4.2727272727272725,4.052631578947368,4.0,3.909090909090909,4.583333333333333,4.222222222222222,2.8333333333333335,3.6666666666666665
268,43SdD9kWXB3VwDERDxjGlA,2017-04-01,0,10,2.04,1.7826086956521738,1.65,1.8,2.0833333333333335,2.5555555555555554,3.3333333333333335,3.3333333333333335
269,44vEjV59_w0cm_Lhyif3bQ,2016-02-01,0,12,3.9516129032258065,3.942857142857143,3.95,3.9166666666666665,5.166666666666667,3.888888888888889,3.3333333333333335,4.0
270,45JwLE2ol0WozeHtzPToXg,2015-03-01,0,12,4.40625,4.361702127659575,4.517241379310345,4.434782608695652,5.333333333333333,5.222222222222222,4.833333333333333,7.666666666666667
271,46yg8fJ8fVA1QSaaL7XfOw,2013-11-01,1,11,3.731707317073171,3.68,3.923076923076923,4.0,3.4166666666666665,2.7777777777777777,2.1666666666666665,3.3333333333333335
272,471fUA9qM7oQtVmGdf_Y9g,2018-01-01,0,2,3.0,3.0,3.0,3.0,0.16666666666666666,0.0,0.0,0.0
273,47jO8p_VLTkGTQeAsm386g,2018-03-01,0,1,3.0,3.0,3.0,3.0,0.4166666666666667,0.0,0.0,0.0
274,48FexP3dPCIKi144-kYHGQ,2012-10-01,0,10,3.8,3.84,3.8125,3.6666666666666665,2.9166666666666665,2.7777777777777777,2.6666666666666665,3.0
275,4BZ7jlzQBAP94FZNyHr2dA,2012-04-01,0,2,4.0,4.0,4.0,4.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.3333333333333333
276,4DfdGNc9Y6H-hAwC73bSnw,2017-10-01,0,5,4.076923076923077,3.0,3.0,3.0,2.1666666666666665,0.5555555555555556,0.0,0.0
277,4E0sK671C98JW8nakFbUnQ,2013-12-01,0,6,4.266666666666667,4.111111111111111,4.5,4.0,1.25,1.0,0.6666666666666666,0.6666666666666666
278,4FufE1hgaseeq2PY0BdwSA,2014-09-01,0,6,2.6,2.0,2.0,2.0,0.8333333333333334,0.7777777777777778,1.1666666666666667,1.3333333333333333
279,4HEF6BuO_BBsTmvcMCbhhg,2015-04-01,0,12,4.339622641509434,4.1875,4.184615384615385,4.032258064516129,8.833333333333334,8.88888888888889,10.833333333333334,10.333333333333334
280,4H_MjEd3amnThjyVCSTcUQ,2017-11-01,0,5,3.7222222222222223,4.333333333333333,4.333333333333333,4.333333333333333,1.5,0.3333333333333333,0.0,0.0
281,4K5NUsinIgtq-yuxdp2HdA,2011-09-01,0,12,3.525,3.896551724137931,3.7333333333333334,4.333333333333333,3.3333333333333335,3.2222222222222223,2.5,3.0
282,4LPrdCK0L7GFF6vLP5cGTw,2015-04-01,0,12,3.5714285714285716,3.5588235294117645,3.875,4.384615384615385,4.666666666666667,3.7777777777777777,4.0,4.333333333333333
283,4Oq-eDBdcm1pR4tO9cQQiQ,2016-04-01,0,11,3.4893617021276597,3.5789473684210527,3.5625,3.6363636363636362,3.9166666666666665,2.111111111111111,2.6666666666666665,3.6666666666666665
284,4PqqRa7o_eNydKdGWYdIog,2015-06-01,0,12,4.206896551724138,4.085365853658536,4.019230769230769,4.043478260869565,9.666666666666666,9.11111111111111,8.666666666666666,7.666666666666667
285,4STzP1q1uM8ONkKookifsw,2015-03-01,0,12,3.7333333333333334,3.9615384615384617,3.769230769230769,3.4285714285714284,3.75,2.888888888888889,2.1666666666666665,2.3333333333333335
286,4W4dZ0DDOw98_h2Vx6c6hA,2017-10-01,0,6,2.066666666666667,2.2857142857142856,2.2857142857142856,2.2857142857142856,1.25,0.7777777777777778,0.0,0.0
287,4YKU46PNs-wCi3TAafrRaQ,2008-01-01,0,4,4.6,4.5,4.5,4.5,0.4166666666666667,0.4444444444444444,0.6666666666666666,0.6666666666666666
288,4Z6bb_d5xgnJ5HrkaIvsqA,2016-05-01,0,10,3.3846153846153846,3.6,3.875,3.2,1.0833333333333333,1.1111111111111112,1.3333333333333333,1.6666666666666667
289,4_XrzTImR7calqcE6Otyaw,2016-11-01,0,12,3.618556701030928,3.4745762711864407,3.6774193548387095,3.4166666666666665,8.083333333333334,6.555555555555555,5.166666666666667,4.0
290,4aF5GfnVkJPj9IwJ2yxPtQ,2008-11-01,0,7,3.7777777777777777,4.0,4.0,4.5,0.75,0.4444444444444444,0.6666666666666666,0.6666666666666666
291,4bkqWJoUWpVGW7yesCeSjA,2014-02-01,0,12,4.136363636363637,4.225806451612903,4.083333333333333,3.8333333333333335,3.6666666666666665,3.4444444444444446,2.0,2.0
292,4cPRznhtVzBMq0ePOD2Zvw,2015-08-01,1,12,4.2926829268292686,4.172413793103448,4.045454545454546,3.727272727272727,3.4166666666666665,3.2222222222222223,3.6666666666666665,3.6666666666666665
293,4cyhLsjKxhC0x5AjYjZBDw,2010-05-01,0,2,4.0,4.0,4.0,4.0,0.25,0.1111111111111111,0.16666666666666666,0.0
294,4dCOilGYflzGzizOPKyvow,2011-12-01,1,12,4.0,3.8055555555555554,3.8,3.3636363636363638,4.333333333333333,4.0,4.166666666666667,3.6666666666666665
295,4e2WMt_E02uDKLDehYE4tQ,2016-03-01,0,1,5.0,5.0,5.0,5.0,0.08333333333333333,0.0,0.0,0.0
296,4f5-QS54R7zEqzKfF4Wfkw,2015-05-01,0,12,4.25,4.411764705882353,4.636363636363637,4.4,2.3333333333333335,1.8888888888888888,1.8333333333333333,1.6666666666666667
297,4g3IsMpBLReHDA5JatpPzw,2015-07-01,0,11,3.8620689655172415,3.5789473684210527,3.230769230769231,2.5714285714285716,2.4166666666666665,2.111111111111111,2.1666666666666665,2.3333333333333335
298,4h8HCTd5h-oEH9XtkX82GQ,2015-08-01,0,11,4.444444444444445,4.357142857142857,4.444444444444445,4.166666666666667,1.5,1.5555555555555556,1.5,2.0
299,4hp_MkR3ZmxnJatmBH0E1Q,2011-08-01,0,5,2.2,1.75,1.0,1.0,0.4166666666666667,0.4444444444444444,0.3333333333333333,0.3333333333333333
300,4j0WfdS_lHG9uSH7cd1PFg,2016-10-01,0,12,3.647482014388489,3.4157303370786516,3.2950819672131146,3.3793103448275863,11.583333333333334,9.88888888888889,10.166666666666666,9.666666666666666
301,4jPerp3OfFiWgBPQi8SOUw,2015-04-01,1,12,4.617647058823529,4.541666666666667,4.6,4.4,2.8333333333333335,2.6666666666666665,2.5,1.6666666666666667
302,4jWZByIPL_S-UFczMuD3yw,2017-01-01,0,11,4.666666666666667,4.761904761904762,4.6875,4.0,2.25,2.3333333333333335,2.6666666666666665,1.0
